group,code,description,price_1,price_2,price_3
SCREENING/FENCING - ACCESSORIES,HF-LW-KNOB,"Hamptons - LOCKWOOD MODEL 534 ROUND KNOB  - lock/unlock both sides With standard 60mm backset (Suits FULL PRIVACY, VERTICAL PALING & SEMI PRIVACY gates which have 63mm deep vertical gate stiles)",218.18,,
SCREENING/FENCING - ACCESSORIES,HSP-75X38-10MM-5PK,HORSESHOE PACKER -  75x38mm - 10mm thick Black Solid Polypropylene - 5 pack,2.03,,
SCREENING/FENCING - ACCESSORIES,HSP-75X38-1MM-20PK,HORSESHOE PACKER -  75x38mm - 1mm thick Black Solid Polypropylene - 20 pack,1.55,1.4,
SCREENING/FENCING - ACCESSORIES,HSP-75X38-3MM-20PK,HORSESHOE PACKER -  75x38mm - 3mm thick Black Solid Polypropylene - 20 pack,3.11,2.81,
SCREENING/FENCING - ACCESSORIES,KF-AH-AT,D&D Kwik Fit - ALUMINIUM HINGE - Adjustable Tension  Pair of 2 (Fixes to Wall or Square Post) (KF3ABLP),45.45,,
SCREENING/FENCING - ACCESSORIES,KF-AH-AT-W,D&D Kwik Fit - ALUMINIUM HINGE - Adjustable Tension  *** WHITE *** Pair of 2  (Supplier code KF3AWTP),49.4,,
SCREENING/FENCING - ACCESSORIES,KF-H-FT,D&D Kwik Fit - HINGE SET - Fixed Tension - Pair of 2 (with chamfered edge)  (KF3SP),14.5,,
SCREENING/FENCING - ACCESSORIES,KF-H-NT,D&D Kwik Fit - HINGE SET - NO Tension - Pair of 2  (KF3PP),12.5,,
SCREENING/FENCING - ACCESSORIES,LB-PL,D&D Lokk Bolt 450mm Long - LOCKWOOD PREMIUM LOCKABLE SECURITY DROP-BOLT  (LB118BX-LA) *** 6 Pin lock (rekeyable to match doors & gate locks)***,72.42,,
SCREENING/FENCING - ACCESSORIES,LL-DL,D&D Lokk Latch - Deluxe Lockable  - both sides Keyed differently  (LLD3LD),65.12,,
SCREENING/FENCING - ACCESSORIES,LL-DL-KA,D&D Lokk Latch - Deluxe Lockable - both sides Keyed Alike  (LLD3LA),66.07,,
SCREENING/FENCING - ACCESSORIES,LL-DL-W,D&D Lokk Latch - Deluxe Lockable  - both sides *** WHITE ***   Keyed differently  (LLD3KDWT),73.89,,
SCREENING/FENCING - ACCESSORIES,LL-GH,D&D Lokk Latch - GATE HANDLE - BLACK (LL3GH),5.9,,
SCREENING/FENCING - ACCESSORIES,LL-GH-W,D&D Lokk Latch - GATE HANDLE - WHITE (LL3GHWT),8.84,,
SCREENING/FENCING - ACCESSORIES,LLAA,D&D Lokk Latch  - GENERAL PURPOSE LOCKABLE LATCH ONLY (LL3A / LLAA) ***External Access Kit (LLB) Sold Separately***,27.79,,
SCREENING/FENCING - ACCESSORIES,LLAA-W,D&D Lokk Latch  - GENERAL PURPOSE LOCKABLE LATCH ONLY *** WHITE *** (LL3AW / LLAAW),33.27,,
SCREENING/FENCING - ACCESSORIES,LLB,D&D Lokk Latch - EXTERNAL ACCESS KIT ONLY - Push Button (LL3B / LLB) ***Compatible with the Lockable Latch (LLAA) Sold Separately**,19.36,,
SCREENING/FENCING - ACCESSORIES,LLDL-TCHD-W,D&D  LOKK LATCH Deluxe   &   TRU CLOSE HEAVY DUTY Hinge - Pair of 2  (2 x alignment legs each hinge) *** WHITE *** (LLD3KDTCHD1AL2WT),103.67,,
SCREENING/FENCING - ACCESSORIES,LLM-L-B,"D&D Magnetic Lokk Latch - Push/Pull action,Lockage BOTH sides  BLACK TRIM  (LLMLDBT)",74.11,,
SCREENING/FENCING - ACCESSORIES,ML-TL,D&D Magna Latch - TOP PULL LOCKABLE LATCH KIT  (ML3TPLA),57.26,,
SCREENING/FENCING - ACCESSORIES,ML-TL-KF-H-FT,D&D Magna Latch - TOP PULL LOCKABLE LATCH &  Kwik Fit - HINGE SET - Fixed Tension - Pair of 2  (ML3KFSK),61.48,,
SCREENING/FENCING - ACCESSORIES,ML-TL-TC-H-AT,D&D Magna Latch - TOP PULL LOCKABLE LATCH & Tru Close - HINGE SET - Adjustable Tension - Pair of 2 (MTSTDKS3LA),75.5,,
SCREENING/FENCING - ACCESSORIES,ML-TL-W,D&D Magna Latch - TOP PULL LOCKABLE LATCH KIT *** WHITE ***  (ML3TPKAWT),110.19,,
SCREENING/FENCING - ACCESSORIES,MR-FMLSL,Master Range - Face Mount - D&D LOCKABLE SIDE PULL LATCH ONLY *** can be used on all latches which have non-lockable nylon latches pre-assembled. Simply remove non-lockable latch and keeper and replace with lockable latch and keeper** (MLSPS2L),36.4,33.49,30.94
SCREENING/FENCING - ACCESSORIES,MR-FMSL-MW,Master Range - Face Mount SIDE PULL LATCH only - MATT WHITE,17.58,16.17,14.98
SCREENING/FENCING - ACCESSORIES,QB124,D&D Q-Bolt 610mm - PADLOCKABLE DROP BOLT (QB124) (Padlock not included),45,,
SCREENING/FENCING - ACCESSORIES,SOLAR-LIGHT-2PK,"SOLAR LIGHT - 2 PACK For fencing rails, steps, & decking (Ideally suited for 38x25mm fencing rails or bigger)",6.14,5.83,
SCREENING/FENCING - ACCESSORIES,SS-0300DB-B,300mm DROP BOLT - BLACK Powdercoated (incl 2 x tek screws) **** Special pricing. Check when pricing validity ends.,3.95,,
SCREENING/FENCING - ACCESSORIES,SS-0300DB-ZP,300mm DROP BOLT - SILVER  (steel zinc plated),5.1,4.08,
SCREENING/FENCING - ACCESSORIES,SS-BH10075-B,BUTT HINGE  - 100x75mm - Zinc Plated Steel - Powder Coated BLACK -  Pair of 2,5.1,4.48,
SCREENING/FENCING - ACCESSORIES,SS-BH10075-S,BUTT HINGE 100x75x2.5mm  - Stainless Steel 304 - Satin Finish -  Pair of 2 (includes 16 x  10gx16mm wafer head self drilling screws SS304),7.23,6.36,
SCREENING/FENCING - ACCESSORIES,SS-DL-B,Six Star Tubular - D Latch & Striker - BLACK Includes Tek Screws,8.62,7.54,6.45
SCREENING/FENCING - ACCESSORIES,SS-GH-B,Six Star Tubular - Gudgeon HINGE SET - Pair of 2 - BLACK                                                                 Includes Tek Screws,14.75,,
SCREENING/FENCING - ACCESSORIES,SS-GS,D&D GATE STOP (TCGS3),7.02,,
SCREENING/FENCING - ACCESSORIES,SS-GS-SLIMLINE,Slimline GATE STOP -  65mmL x 29mmW  Black Nylon (includes 2 x 10gx25mm black wafer head self-drilling screws),3.02,2.74,
SCREENING/FENCING - ACCESSORIES,SS-GS-W,D&D GATE STOP WHITE  (TCGS1WT),18.19,,
SCREENING/FENCING - ACCESSORIES,SS-PLUG-D35-4PK-B,Six Star - ROUND HOLE PLUG - 42mm top outer diameter  ** BLACK ** 4 PACK (**suits 35mm diameter hole** ;  suits posts with wall thickness 1.5 to 3.2mm),1.87,,
SCREENING/FENCING - ACCESSORIES,SS-PLUG-D35-4PK-MN,Six Star - ROUND HOLE PLUG - 42mm top outer diameter  ** MONUMENT ** 4 PACK (**suits 35mm diameter hole** ;  suits posts with wall thickness 1.5 to 3.2mm),1.87,,
SCREENING/FENCING - ACCESSORIES,SS-PLUG-D35-4PK-W,Six Star - ROUND HOLE PLUG - 42mm top outer diameter  ** WHITE ** 4 PACK (**suits 35mm diameter hole** ;  suits posts with wall thickness 1.5 to 3.2mm),1.87,,
SCREENING/FENCING - ACCESSORIES,SS-POSTPLUG-4PK,Six Star - ROUND HOLE PLUG - 32mm top outer diameter  BLACK 4 PACK (suits 25mm diameter hole ;  suits posts with wall thickness 1.5 to 3.2mm),1.56,1.34,
SCREENING/FENCING - ACCESSORIES,SS-POSTPLUG-4PK-MN,Six Star - ROUND HOLE PLUG - 32mm top outer diameter  ** MONUMENT ** 4 PACK (suits 25mm diameter hole ;  suits posts with wall thickness 1.5 to 3.2mm),1.56,,
SCREENING/FENCING - ACCESSORIES,SS-POSTPLUG-4PK-W,Six Star - ROUND HOLE PLUG - 32mm top outer diameter  ** WHITE ** 4 PACK (suits 25mm diameter hole ;  suits posts with wall thickness 1.5 to 3.2mm),1.56,1.34,
SCREENING/FENCING - ACCESSORIES,SURECLOSE-HH,D&D SURECLOSE READYFIT  HYDRAULIC HINGE CLOSER Black Anodised Aluminium ** Sold as a single hinge **  (D&D CODE: 74108313T),340.64,327.6,
SCREENING/FENCING - ACCESSORIES,SURECLOSE-NSC,D&D SURECLOSE READYFIT  NON SELF-CLOSING HINGE Black Anodised Aluminium  ** Sold as a single hinge **  (D&D CODE: 74001313T),142.21,134.16,
SCREENING/FENCING - ACCESSORIES,T-L,D&D T-LATCH - Padlockable  (TL01),18.69,,
SCREENING/FENCING - ACCESSORIES,TC-CAPS3,D&D Tru Close - Hinge Safety Cap  (TCACAPS3),1.39,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-2L-B,D&D Tru Close - HINGE SET - Adjustable Tension - Pair of 2  2 x Alignment Legs BLACK TRIM (TCA1L2S3BT),25.52,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-2L-W,D&D Tru Close - HINGE SET - Adjustable Tension - Pair of 2  2 x Alignment Legs *** WHITE  *** (TCA1L2S3WT),31.78,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-B,D&D Tru Close - HINGE SET - Adjustable Tension  No Alignment Legs - Pair of 2                                           BLACK TRIM   (TCA1S3BT),25.52,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-HD-2L-B,D&D Tru Close - HEAVY DUTY HINGE SET -  Adjustable Tension - Pair of 2   2 x Alignment Legs BLACK TRIM (TCHD1AL2S3BT),40.49,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-HD-2L-W,D&D Tru Close - HEAVY DUTY HINGE SET -  Adjustable Tension - Pair of 2   2 x Alignment Legs *** WHITE *** (TCHD1AL2S3WT),54.05,,
SCREENING/FENCING - ACCESSORIES,TC-H-AT-HD-B,D&D Tru Close - HEAVY DUTY HINGE SET -  Adjustable Tension - Pair of 2 1 alignment leg BLACK TRIM (TCHD1AL1S3BT),39.75,,
SCREENING/FENCING - ACCESSORIES,XP-DL001,XPRESS Screening - Lockwood 001 Deadlatch (001-3K1SP),165.36,144.74,
SCREENING/FENCING - ACCESSORIES,XP-GASSTRUT,"XPRESS - GAS STRUT - 535mm long (fully extended) SS3304 satin finish ;  210N  (includes ball joint ends with ""L""  brackets and 4 x 10gx16 wafer head self drilling screws SS304)",29.95,,
SCREENING/FENCING - ACCESSORIES,XP-HDL-ES,ELECTRIC STRIKER - 12 volt DC current Face mount SS304 striker face plate with built-in side keeper (Suits Stanley Round & Lever and Lockwood 534 round knob),70.98,,
SCREENING/FENCING - ACCESSORIES,XT-MORT-ES,ELECTRIC STRIKER KIT with release cover Suits mortice lock **12 or 24 volt compatible (LOX ES10),123.76,,
SCREENING/FENCING - ACCESSORIES,XT-MORT-LOCK,MORTICE LOCK 23mm backset with 2 x lever handles Lock/Unlock & keyed both sides -  keyed differently  (suits 40mm up to 50mm deep gate stiles) (Suits left and right handing),186.16,,
SCREENING/FENCING - ACCESSORIES,Z-BRACE-2PK,Triangular Brace - 147x147x2mm - SS304 Satin finish 1 x left ; 1 x right  (with 8 x 10gx16mm wafer head SS304 screws),15,,
SCREENING/FENCING - ACCESSORIES,ZF-CI3720-B,D&D Shut It - Heavy Duty Badass BOLT ON HINGE   Model - CI3720  Sold as SINGLE hinge ** Powder coated BLACK (CI3720B),147.91,140.51,
SCREENING/FENCING - ACCESSORIES,ZF-CI3720-B,D&D Shut It - Heavy Duty Badass BOLT ON HINGE   Model - CI3720  Sold as SINGLE hinge ** Powder coated BLACK (CI3720B),147.91,140.51,
SCREENING/FENCING - ACCESSORIES,ZF-DB400-B,Zeus Fencing - DROP BOLT 400mm long - Powder coated BLACK,9.26,8.42,7.8
FIXINGS & TOOLS,PRODUCT CODE,DESCRIPTION,UNIT PRICE,,
FIXINGS & TOOLS,A5050-CSK55-12G-6PK,Bag of 6 - 12g x 55mm long Countersunk Screws - SS304  (suits Australis 4mm thick PLATE for affixing to face mount 50mm x 50mm OR 60mm x 50mm profile posts) NOTE: must use TEF-GEL on screws before screwing,1.37,1.24,1.1
FIXINGS & TOOLS,CSK-050,"CSK BUGLE BATTEN SCREW - 14 gauge  x 50mm length with 11.5mm Diam Hex head - SS316 SOLD AS ""SINGLE SCREW""",0.41,0.37,0.31
FIXINGS & TOOLS,CSK-075,"CSK BUGLE BATTEN SCREW - 14 gauge x 75mm length with 14mm Diam Hex head - SS316 SOLD AS ""SINGLE SCREW""",0.45,0.41,0.36
FIXINGS & TOOLS,CSK-100-4PK,"Counter Sunk Wood Screw - M10 x 100mm Thread with Hex head SS316 4 PACK (can be used for Empire, Ultra, Rio, Madrid & Lifestyle Spigots)",6.14,5.52,4.91
FIXINGS & TOOLS,CSK-12GX50-50PK,"12g x 50mm long Countersunk Screws - SS304  50 PACK (suits screw fixing of base plate to Australis and Aire 50x50mm posts, Aire bottom rail plates or Xpress Screening posts) NOTE: lubricate screw before screwing with a Phillips #3 bit",5.62,5.05,4.5
FIXINGS & TOOLS,DB-PH3,DRIVER BIT -  suits Phillips #3 screw head,1.56,,
FIXINGS & TOOLS,DB-SQ2.4-SQ3.4,SQUARE HEAD DRIVER BIT - suits 2.4mm and 3.4mm square screw head  (SQ2.4mm head suits code: MV-SCREW-EP-100PK) (SQ3.4mm head suits codes: A50-PAN25-12G / AR-SCR-BR-50PK / AR-SCR-BAL-100PK / VIS-SCR-BAL-50PK / VIS-SCR-SIDEBAL-50PK),1.56,,
FIXINGS & TOOLS,DB-SQ3.4,SQUARE HEAD DRIVER BIT - suits 3.4mm square screw head hole (Suits codes: A50-PAN25-12G / AR-SCR-BR-50PK / AR-SCR-BAL-100PK / VIS-SCR-BAL-50PK / VIS-SCR-SIDEBAL-50PK),1.5,,
FIXINGS & TOOLS,GLASSBUDDY,GlassBuddy PLYWOOD BRACE KIT - 200mmL x 80mmH,11.98,10.78,
FIXINGS & TOOLS,GLASSMATE,GLASSMATE - Patented Install Tool,51.9,46.8,
FIXINGS & TOOLS,GLOVE,Safety Gloves - 1 Pair - Size M/L,5.62,5.05,
FIXINGS & TOOLS,GS093LAG,93mm long - LAG Screw SS304 - M12 with hex head drive,2.24,2.02,1.79
FIXINGS & TOOLS,GS1000ROD,1000mm long -  M12 THREADED ROD - SS304,10.21,9.18,8.16
FIXINGS & TOOLS,GS115LAG,115mm long - LAG Screw SS304 - M12  with hex head drive,2.24,2.02,1.79
FIXINGS & TOOLS,GS120ROD,120mm long -  M12 THREADED ROD - SS304,1.14,1.04,0.92
FIXINGS & TOOLS,GS125LAG,125mm long - LAG Screw SS304 - M12  with hex head drive,2.34,2.11,1.87
FIXINGS & TOOLS,GS150ROD,150mm long -  M12 THREADED ROD - SS304,1.35,1.23,1.08
FIXINGS & TOOLS,GS160LAG,160mm long - LAG Screw SS304 - M12  with Hex head drive,3.78,3.41,3.03
FIXINGS & TOOLS,GS-DN-4PK,DOME NUT M12 with SPLIT WASHERS - SS316 PACK OF 4,2.03,1.83,1.62
FIXINGS & TOOLS,GS-DN-4PK-B,DOME NUT M12 with SPLIT WASHERS - SS316 PACK OF 4 ** BLACK **,3.74,3.38,3
FIXINGS & TOOLS,GSTOOL,STANDOFF TOOL -  SS304 (suitable for 38mm and 50mm diameter stand offs),8.6,6.88,
FIXINGS & TOOLS,HSP-75X38-10MM-5PK,HORSESHOE PACKER -  75x38mm - 10mm thick Black Solid Polypropylene - 5 pack,2.03,,
FIXINGS & TOOLS,HSP-75X38-1MM-20PK,HORSESHOE PACKER -  75x38mm - 1mm thick Black Solid Polypropylene - 20 pack,1.55,1.4,
FIXINGS & TOOLS,HSP-75X38-3MM-20PK,HORSESHOE PACKER -  75x38mm - 3mm thick Black Solid Polypropylene - 20 pack,3.11,2.81,
FIXINGS & TOOLS,MOD-M8-BRN,BLIND RIVET FLANGED NUTSERT - M8 x (0.5-3.0) SS304,0.31,0.28,0.25
FIXINGS & TOOLS,MOD-M8-CS,HEX SOCKET CAPSCREW - M8 x 20mm SS304,0.21,0.19,0.17
FIXINGS & TOOLS,REV-BASE,REVOLUTION - Marine Ply BASE (for core drill stand),80.36,72.33,
FIXINGS & TOOLS,REV-BIT-08,REVOLUTION - CORE DRILL BIT - 8mm crown diameter,11.87,10.4,
FIXINGS & TOOLS,REV-BIT-10,REVOLUTION - CORE DRILL BIT - 10mm crown diameter,13.86,11.44,
FIXINGS & TOOLS,REV-BIT-12,REVOLUTION - CORE DRILL BIT - 12mm crown diameter,16.45,13.52,
FIXINGS & TOOLS,REV-BIT-14,REVOLUTION - CORE DRILL BIT - 14mm crown diameter,18.94,15.6,
FIXINGS & TOOLS,REV-BIT-20,REVOLUTION - CORE DRILL BIT - 20mm crown diameter,35.38,31.2,
FIXINGS & TOOLS,REV-BIT-42,REVOLUTION - CORE DRILL BIT - 42mm crown diameter,40.68,36.4,
FIXINGS & TOOLS,REV-BIT-53,REVOLUTION - CORE DRILL BIT - 53mm crown diameter,58.81,50.96,
FIXINGS & TOOLS,REV-BIT-63,REVOLUTION - CORE DRILL BIT - 63mm crown diameter,64.69,58.24,
FIXINGS & TOOLS,REV-BIT-76,REVOLUTION - CORE DRILL BIT - 76mm crown diameter,73.99,67.6,
FIXINGS & TOOLS,REV-BIT-83,REVOLUTION - CORE DRILL BIT - 83mm crown diameter,81.46,71.76,
FIXINGS & TOOLS,REV-BIT-89,REVOLUTION - CORE DRILL BIT - 89mm crown diameter,85.3,76.96,
FIXINGS & TOOLS,REV-CD-2S,REVOLUTION - CORE DRILL MACHINE - 2 SPEED   ****ENSURE MANUFACTURER WARRANTY INFORMATION CARDS ARE COMPLETED AND RETURNED AS DIRECTED ****  Serial number: __/____  NOTE: * Speed setting 1: Use with 76mm or larger core drill bits * Speed setting 2: Use with 63mm or smaller core drill bits **** Special pricing. Check when pricing validity ends.,239.2,,
FIXINGS & TOOLS,REV-GUARD,REVOLUTION - SPLASH GUARD (for core drill machine),31.45,28.3,
FIXINGS & TOOLS,REV-LEVEL,REVOLUTION - LEVELLING BUBBLE (for core drill machine),11.2,10.09,
FIXINGS & TOOLS,REV-STAND,REVOLUTION - STAND (for core drill machine),251.59,226.43,
FIXINGS & TOOLS,REV-TEMPLATE,"REVOLUTION - Marine Ply TEMPLATE (for core drill machine) suits 53mm, 63mm & 76mm bits",36.49,32.83,
FIXINGS & TOOLS,RIV-M6-LHM,M6 LEFT HAND THREADED MANDREL (used in the RIV-TOOL for the BW-M6RIVNUT-L),7.17,5.73,
FIXINGS & TOOLS,RIV-M6-RHM,M6 RIGHT HAND THREADED MANDREL (used in the RIV-TOOL for the BW-M6RIVNUT-R),7.17,5.73,
FIXINGS & TOOLS,RIV-M8-RHM,M8 RIGHT HAND THREADED MANDREL (used in the RIV-TOOL for the MOD-M8-BRN),8.37,6.7,
FIXINGS & TOOLS,RIV-TOOL,RIVET NUT HAND TOOL - Long Arm (includes right hand thread mandrel M5 to M10)   *** IMPORTANT !!! REFER TO WWW.GLASSOUTLET.COM.AU/TUTORIALS FOR SIMPLE 2 PAGE USER INSTRUCTION GUIDE BEFORE USING TOOL. FAILURE TO USE TOOL CORRECTLY VOIDS WARRANTY***,163.8,151.79,
FIXINGS & TOOLS,S-110LAG-4PK,"M10 x 110mm LAG Screw Kit SS316 - 4 Pack Includes 4 of each (M10 x 110mm Lag Screw with 5mm Hex head drive, M10 T8mm Full Nut, Spring Washer & Flat Washer)",9.76,8.96,8.29
FIXINGS & TOOLS,S-120ROD-4PK,"M10 x 120mm Threaded ROD Kit SS316 - 4 Pack Includes 4 of each (M10 x 120mm Threaded Rod, M10 T8mm Full Nut, Spring Washer & Flat Washer)",6.77,6.23,5.75
FIXINGS & TOOLS,S-M10DN-4PK,M10  DOME NUT with SPLIT WASHERS - SS316 PACK OF 4,1.97,1.77,1.58
FIXINGS & TOOLS,SS-TS-100-B,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - BLACK,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-G,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - WOODLAND GREY,9.38,8.43,7.5
FIXINGS & TOOLS,SS-TS-100-MN,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - MONUMENT,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-P,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - PRIMROSE,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-PB,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - PAPERBARK,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-S,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - SILVER,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-SM,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - SURFMIST,9.76,8.77,7.8
FIXINGS & TOOLS,SS-TS-100-W,Six Star Tubular - Bag of 100 Tek Screws - 12G x 20mm - WHITE,9.76,8.77,7.8
FIXINGS & TOOLS,TROLLEY-FP,"A-Frame Hot Dipped Galvanised Steel TROLLEY - Flat Packed 1100mm wide x 1800mm long Includes 4 x removable castors, rubber profiles and ratchet straps",1653.6,1531.11,
FIXINGS & TOOLS,VROLLER,Vinyl Wedge Roller - features 10mm diameter rolling wheel,15.5,11.34,
FIXINGS & TOOLS,Z-CRATESCREW-100PK,Timber crate SCREWS - Box of 100 55mm long ; zinc plated ; hex head  **Master Carton has 12 packs of 100 = 1200 screws**,,,
"GROUTS, ADHESIVES & COATINGS",PRODUCT CODE,DESCRIPTION,UNIT PRICE,,
"GROUTS, ADHESIVES & COATINGS",ENDURO-GC-125,EnduroShield - GLASS TREATMENT KIT - 125ml (covers up to 8sqm),40.31,36.28,
"GROUTS, ADHESIVES & COATINGS",ENDURO-GC-500,EnduroShield - GLASS COATER KIT - 500ml (treats up to 32 sqm),174.03,153.15,
"GROUTS, ADHESIVES & COATINGS",ENDURO-SSC-60,EnduroShield - STAINLESS STEEL PROTECTIVE COATING - 60ml (covers up to 4sqm),30.78,27.09,
"GROUTS, ADHESIVES & COATINGS",ENDURO-SSRES,EnduroShield - STAINLESS STEEL RESTORATION COMPOUND -  500ml,30.78,27.09,
"GROUTS, ADHESIVES & COATINGS",FB-V60,Bostik Glazing Silicone V60 - 300ml Tube - Translucent (Architectural grade; 100% silicone),12.24,11.12,
"GROUTS, ADHESIVES & COATINGS",GROUT-BOS,BOSTIK Grout - TECHFLOW HES - 20Kg Bag,46.7,44.4,
"GROUTS, ADHESIVES & COATINGS",GROUT-CONCRETE,"CONCRETE MIX   20kg Bag  (***stocked at Brisbane, Gold Coast & Newcastle depots only**)",9.67,,
"GROUTS, ADHESIVES & COATINGS",GROUT-KWIKSET,KWIKSET Concrete -  20Kg Bag (ex Perth depot only) **Consider manufacturer guidelines & limitations**,7.55,7.17,
"GROUTS, ADHESIVES & COATINGS",GROUT-POL-10KG,"Polaris Grout - 10kg BAG (high early strength, rapid setting, aggregate free)",28.5,,
"GROUTS, ADHESIVES & COATINGS",GROUT-RSC,Rapid Set Concrete -  20Kg Bag **Consider manufacturer guidelines & limitations**,9.67,,
"GROUTS, ADHESIVES & COATINGS",GROUT-SETFAST-10KG,"High early strength, rapid setting, aggregate free",28.5,25.79,
"GROUTS, ADHESIVES & COATINGS",GROUT-SIKA,Sika Grout HES - 20Kg Bag,41.5,,
"GROUTS, ADHESIVES & COATINGS",P-S-6S,Bostik Silicone 6S - 300g Tube - Translucent (sanitary grade; neutral cure; mould & mildew resistant),11.18,10.34,
"GROUTS, ADHESIVES & COATINGS",P-SS,Purity - SILICONE SPATULA - Orange (medium flexibility),3.64,3.46,3.18
"GROUTS, ADHESIVES & COATINGS",SOUD-APS-B,Soudal - All Purpose Silicone - 300ml Tube  BLACK  (neutral cure; mould & mildew resistant),7.8,6.51,
"GROUTS, ADHESIVES & COATINGS",SOUD-CA1400,Soudal - Soudafix CA1400 (Vinylester) - 280ml Tube (2 part anchoring resin),19.61,18.64,
"GROUTS, ADHESIVES & COATINGS",SOUD-EPOFIX,Soudal - Epofix 82A (translucent 2-part epoxy) - 24ml,8.42,8.01,
"GROUTS, ADHESIVES & COATINGS",SOUD-GUN,Soudal - Dripless Trade Quality Heavy Duty Cartridge Gun (geared ratio gun 18:1 ; suits 300ml silicone cartridge & 280ml chemical anchor cartridge),31.1,29.55,
"GROUTS, ADHESIVES & COATINGS",SOUD-GUN380,Soudal - Cartridge APPLICATOR GUN (heavy duty)  ** Suits 380mm dual cartridges **,61.36,58.29,
"GROUTS, ADHESIVES & COATINGS",SOUD-KBS-TRANS,Soudal - Kitchen/Bathroom Silicone - 300ml Tube  TRANSLUCENT (sanitary grade; neutral cure; mould & mildew resistant),4.63,,
"GROUTS, ADHESIVES & COATINGS",SOUD-KBS-W,Soudal - Kitchen/Bathroom Silicone - 300ml Tube  WHITE (sanitary grade; neutral cure; mould & mildew resistant),5.05,,
"GROUTS, ADHESIVES & COATINGS",SOUD-NOZ,Soudal - Nozzle for Chemical Anchor Tube (CA1400) - Nozzle Only,2.25,2.13,
"GROUTS, ADHESIVES & COATINGS",SOUD-VE400,Soudal - Soudafix VE400-SF 380ml Tube + 1x nozzle (2 part anchoring resin),30.11,28.6,
"GROUTS, ADHESIVES & COATINGS",ULTRALOC-3242,"Ultraloc Threadlocker 3242 compound - 10mL bottle (medium strength removable grade threadlocking compound for metal screws, nuts and fasteners between 6mm and 20mm in diameter)",12.92,,
# DISCONTINUED PRODUCTS,PRODUCT CODE,DESCRIPTION,UNIT PRICE,,
# DISCONTINUED PRODUCTS,XBAT-EC-045X045-G,XPRESS Batten - 45 x 45mm Aluminium END CAP - WOODLAND GREY MATT (GL205A)                                                with 4 x lugs to tap into Batten,1.21,,
# DISCONTINUED PRODUCTS,XBAT-EC-051X030-G,XPRESS Batten - 51 x 30mm Aluminium END CAP - WOODLAND GREY MATT (GL205A)                                                with 4 x lugs to tap into Batten,1.21,,
# DISCONTINUED PRODUCTS,XBAT-EC-070X030-G,XPRESS Batten - 70 x 30mm Aluminium END CAP - WOODLAND GREY MATT (GL205A)                                                with 4 x lugs to tap into Batten,1.3,,
# DISCONTINUED PRODUCTS,XBAT-EC-100X050-G,XPRESS Batten - 100 x 50mm Aluminium END CAP - WOODLAND GREY MATT (GL205A)                                               with 4 x lugs to tap into Batten,1.48,,
# DISCONTINUED PRODUCTS,XBAT-EC-150X050-G,XPRESS Batten - 150 x 50mm Aluminium END CAP - WOODLAND GREY MATT (GL205A)                                               with 4 x lugs to tap into Batten,2.04,,
# DISCONTINUED PRODUCTS,XBAT-EP-045X045-G,XPRESS Batten - 45 x 45mm Aluminium END PLATE - WOODLAND GREY MATT (GL205A)                                              with 2 x countersunk holes to fix into bottom of Clip-In,1.74,,
# DISCONTINUED PRODUCTS,XBAT-EP-051X030-G,XPRESS Batten - 51 x 30mm Aluminium END PLATE - WOODLAND GREY MATT (GL205A)                                              with 2 x countersunk holes to fix into bottom of Clip-In,1.74,,
# DISCONTINUED PRODUCTS,XBAT-EP-070X030-G,XPRESS Batten - 70 x 30mm Aluminium END PLATE - WOODLAND GREY MATT (GL205A)                                              with 2 x countersunk holes to fix into bottom of Clip-In,1.83,,
# DISCONTINUED PRODUCTS,XBAT-EP-100X050-G,XPRESS Batten - 100 x 50mm Aluminium END PLATE - WOODLAND GREY MATT (GL205A)                                             with 2 x countersunk holes to fix into bottom of Clip-In,2,,
# DISCONTINUED PRODUCTS,XBAT-EP-150X050-G,XPRESS Batten - 150 x 50mm Aluminium END PLATE - WOODLAND GREY MATT (GL205A)                                             with 2 x countersunk holes to fix into bottom of Clip-In,2.45,,
